,code,base_price,delta,today_open,today_close,today_high,today_low,tomorrow_open,tomorrow_close,tomorrow_high,tomorrow_low,buy_flag
2294,603022,10.55,0.04648524522781372,8.26793098449707,8.3273344039917,8.418724060058594,8.146407127380371,8.333768844604492,8.393646240234375,8.525094985961914,8.188292503356934,1
3126,300346,16.0,0.04648340865969658,12.225703239440918,12.300762176513672,12.476391792297363,12.000868797302246,12.226457595825195,12.319055557250977,12.558710098266602,11.978551864624023,1
289,000823,8.94,0.04647129029035568,6.5436882972717285,6.580577850341797,6.675264835357666,6.4197096824646,6.547177791595459,6.593228816986084,6.718041896820068,6.417246341705322,1
2643,600101,8.2,0.046443961560726166,6.485040187835693,6.519125938415527,6.59708833694458,6.383347511291504,6.535470962524414,6.574368476867676,6.679815769195557,6.42926025390625,1
2343,600843,10.62,0.04643167182803154,8.252016067504883,8.3026762008667,8.406769752502441,8.117094039916992,8.289080619812012,8.34416389465332,8.49398422241211,8.132426261901855,1
2986,300311,13.19,0.046414535492658615,10.85029411315918,10.914246559143066,11.075263023376465,10.653488159179688,10.865840911865234,10.941446304321289,11.147965431213379,10.656580924987793,1
2118,000961,7.61,0.04641416668891907,7.65688419342041,7.687088966369629,7.813083171844482,7.535654067993164,7.726313591003418,7.754305839538574,7.885415554046631,7.601954936981201,1
437,603429,28.144,0.04638589546084404,22.567703247070312,22.712783813476562,23.043319702148438,22.164695739746094,22.59941291809082,22.76300621032715,23.192825317382812,22.160507202148438,1
3175,002074,17.64,0.04637805372476578,13.704973220825195,13.764004707336426,13.994108200073242,13.44396686553955,13.752893447875977,13.808420181274414,14.067471504211426,13.472264289855957,1
1597,600834,8.43,0.046375975012779236,6.901793003082275,6.94355583190918,7.0341315269470215,6.7918701171875,6.983320236206055,7.020946979522705,7.106849670410156,6.890406608581543,1
2722,000639,15.81,0.04637480527162552,13.240928649902344,13.291217803955078,13.547385215759277,12.979177474975586,13.263320922851562,13.31924057006836,13.581085205078125,12.988469123840332,1
1855,002008,54.23,0.046373721212148666,52.90673065185547,53.2432975769043,54.20387649536133,51.94000244140625,53.04728317260742,53.3660774230957,54.34865188598633,52.143959045410156,1
2477,002690,20.5,0.04636784642934799,21.653474807739258,21.734792709350586,22.136676788330078,21.269237518310547,21.742679595947266,21.833593368530273,22.25544548034668,21.353857040405273,1
2531,300260,15.889,0.046344105154275894,15.2113618850708,15.310463905334473,15.538013458251953,14.984939575195312,15.361300468444824,15.447826385498047,15.679402351379395,15.151793479919434,1
83,600595,3.88,0.046331003308296204,2.9250104427337646,2.9373464584350586,2.9800522327423096,2.874380350112915,2.9474241733551025,2.960312604904175,3.0075531005859375,2.89848256111145,1
1677,600523,10.22,0.046302296221256256,8.283201217651367,8.33200454711914,8.448514938354492,8.135164260864258,8.290098190307617,8.351762771606445,8.511841773986816,8.130716323852539,1
2429,002164,7.27,0.046294741332530975,5.853410720825195,5.883891582489014,5.977343559265137,5.749697208404541,5.874742031097412,5.904811859130859,6.015878200531006,5.7584075927734375,1
2293,601968,4.49,0.04628799483180046,3.6742358207702637,3.695661783218384,3.738546133041382,3.6174628734588623,3.6950900554656982,3.7213306427001953,3.784907817840576,3.631240129470825,1
1333,002502,7.16,0.04622799530625343,5.7746357917785645,5.8097310066223145,5.876981735229492,5.688112258911133,5.829794406890869,5.867264270782471,5.951062202453613,5.741535663604736,1
729,600481,3.88,0.04620492085814476,3.060547351837158,3.079355478286743,3.1175284385681152,3.011028289794922,3.077197790145874,3.098085880279541,3.1501524448394775,3.0254881381988525,1
1660,600295,11.2,0.04619024693965912,8.445045471191406,8.493735313415527,8.613326072692871,8.295221328735352,8.466066360473633,8.523420333862305,8.67837905883789,8.308222770690918,1
125,000633,8.5,0.0461161732673645,7.6912126541137695,7.731315612792969,7.831751823425293,7.573010444641113,7.73295259475708,7.784285068511963,7.922248840332031,7.597645282745361,1
1467,300406,17.34,0.0460941307246685,13.832418441772461,13.909050941467285,14.101663589477539,13.609298706054688,13.928092956542969,14.003260612487793,14.236607551574707,13.688520431518555,1
1195,002761,35.92,0.046074897050857544,36.09819412231445,36.18667984008789,36.86363983154297,35.438941955566406,36.320823669433594,36.43269729614258,37.0717887878418,35.6800422668457,1
2450,002483,4.96,0.046072863042354584,3.888932704925537,3.9137845039367676,3.9596996307373047,3.8271806240081787,3.913564443588257,3.9407002925872803,4.003509998321533,3.850327253341675,1
467,002505,2.33,0.04607091844081879,2.251220703125,2.266547679901123,2.3033392429351807,2.216204881668091,2.2656564712524414,2.2775979042053223,2.318307638168335,2.2279202938079834,1
1320,603888,21.384,0.04605238512158394,17.092164993286133,17.199066162109375,17.435285568237305,16.80475616455078,17.136390686035156,17.254684448242188,17.578655242919922,16.804967880249023,1
1200,002832,41.205,0.04600527510046959,37.79874038696289,37.981536865234375,38.73264694213867,37.05490493774414,37.90072250366211,38.057804107666016,38.75962829589844,37.233707427978516,1
3118,300232,16.35,0.04597356170415878,12.738568305969238,12.809103965759277,13.03073501586914,12.505187034606934,12.783102035522461,12.84438419342041,13.080095291137695,12.552196502685547,1
235,002737,22.7,0.04594311863183975,21.025087356567383,21.115642547607422,21.445415496826172,20.67485237121582,21.15305519104004,21.253873825073242,21.624719619750977,20.78464698791504,1
1023,601218,3.069,0.045937471091747284,2.475635051727295,2.489030361175537,2.5174872875213623,2.4369091987609863,2.4919254779815674,2.5089945793151855,2.5488545894622803,2.451491117477417,1
