index,amount,change,date,price,time,type,volume
1728,2433,0.0,2018-09-03,8.11,14:42:46,买盘,3
1729,81176,0.01,2018-09-03,8.12,14:42:58,买盘,100
1730,22680,-0.02,2018-09-03,8.1,14:43:00,卖盘,28
1731,48540,-0.01,2018-09-03,8.09,14:43:40,卖盘,60
1732,810,0.01,2018-09-03,8.1,14:43:52,买盘,1
1733,26697,-0.01,2018-09-03,8.09,14:44:01,卖盘,33
1734,1620,0.01,2018-09-03,8.1,14:44:06,买盘,2
1735,2427,-0.01,2018-09-03,8.09,14:44:09,卖盘,3
1736,21034,0.0,2018-09-03,8.09,14:44:13,买盘,26
1737,6472,0.0,2018-09-03,8.09,14:44:16,卖盘,8
1738,1618,0.0,2018-09-03,8.09,14:44:22,卖盘,2
1739,187456,-0.01,2018-09-03,8.08,14:44:28,卖盘,232
1740,4040,0.0,2018-09-03,8.08,14:44:31,买盘,5
1741,19368,-0.01,2018-09-03,8.07,14:44:34,卖盘,24
1742,4842,0.0,2018-09-03,8.07,14:44:42,卖盘,6
1743,4040,0.01,2018-09-03,8.08,14:45:04,买盘,5
1744,8080,0.0,2018-09-03,8.08,14:45:13,买盘,10
1745,808,0.0,2018-09-03,8.08,14:45:22,买盘,1
1746,4848,0.0,2018-09-03,8.08,14:45:25,买盘,6
1747,8080,0.0,2018-09-03,8.08,14:45:28,买盘,10
1748,4035,-0.01,2018-09-03,8.07,14:46:01,卖盘,5
1749,6456,0.0,2018-09-03,8.07,14:46:04,卖盘,8
1750,1614,0.0,2018-09-03,8.07,14:46:13,卖盘,2
1751,23432,0.01,2018-09-03,8.08,14:46:16,买盘,29
1752,64560,-0.01,2018-09-03,8.07,14:46:19,卖盘,80
1753,4842,0.0,2018-09-03,8.07,14:46:21,买盘,6
1754,6448,-0.01,2018-09-03,8.06,14:46:34,卖盘,8
1755,46806,0.01,2018-09-03,8.07,14:46:40,买盘,58
1756,43566,-0.01,2018-09-03,8.06,14:46:43,卖盘,54
1757,15314,0.0,2018-09-03,8.06,14:46:52,卖盘,19
1758,4040,0.02,2018-09-03,8.08,14:46:58,买盘,5
1759,808,0.0,2018-09-03,8.08,14:47:01,买盘,1
1760,8060,-0.02,2018-09-03,8.06,14:47:04,卖盘,10
1761,7263,0.01,2018-09-03,8.07,14:47:34,卖盘,9
1762,8080,0.01,2018-09-03,8.08,14:47:39,买盘,10
1763,12120,0.0,2018-09-03,8.08,14:47:43,买盘,15
1764,18584,0.0,2018-09-03,8.08,14:47:46,卖盘,23
1765,14544,0.0,2018-09-03,8.08,14:47:55,卖盘,18
1766,179804,0.02,2018-09-03,8.1,14:47:58,买盘,222
1767,10530,0.0,2018-09-03,8.1,14:48:04,卖盘,13
1768,32400,0.0,2018-09-03,8.1,14:48:22,卖盘,40
1769,10530,0.0,2018-09-03,8.1,14:48:24,卖盘,13
1770,17012,0.01,2018-09-03,8.11,14:48:34,买盘,21
1771,2430,-0.01,2018-09-03,8.1,14:48:51,买盘,3
1772,8899,-0.01,2018-09-03,8.09,14:48:57,卖盘,11
1773,8899,0.0,2018-09-03,8.09,14:49:04,卖盘,11
1774,2430,0.01,2018-09-03,8.1,14:49:10,买盘,3
1775,39690,0.0,2018-09-03,8.1,14:49:13,买盘,49
1776,12135,-0.01,2018-09-03,8.09,14:49:16,卖盘,15
1777,46972,0.01,2018-09-03,8.1,14:49:19,买盘,58
1778,810,0.0,2018-09-03,8.1,14:49:22,买盘,1
1779,24300,0.0,2018-09-03,8.1,14:49:31,买盘,30
1780,8899,-0.01,2018-09-03,8.09,14:49:33,卖盘,11
1781,8090,0.0,2018-09-03,8.09,14:49:48,卖盘,10
1782,2427,0.0,2018-09-03,8.09,14:49:52,卖盘,3
1783,4050,0.01,2018-09-03,8.1,14:49:54,买盘,5
1784,44550,0.0,2018-09-03,8.1,14:50:01,买盘,55
1785,8910,0.0,2018-09-03,8.1,14:50:04,卖盘,11
1786,16220,0.01,2018-09-03,8.11,14:50:12,买盘,20
1787,42983,0.0,2018-09-03,8.11,14:50:31,买盘,53
1788,19453,0.0,2018-09-03,8.11,14:50:34,买盘,24
1789,124195,0.01,2018-09-03,8.12,14:50:40,买盘,153
1790,43848,0.0,2018-09-03,8.12,14:50:43,卖盘,54
1791,11364,-0.02,2018-09-03,8.1,14:50:46,卖盘,14
1792,810,0.0,2018-09-03,8.1,14:50:55,买盘,1
1793,3240,0.0,2018-09-03,8.1,14:50:58,买盘,4
1794,76128,0.0,2018-09-03,8.1,14:51:04,买盘,94
1795,1620,0.0,2018-09-03,8.1,14:51:13,卖盘,2
1796,98820,0.0,2018-09-03,8.1,14:51:22,卖盘,122
1797,118652,0.03,2018-09-03,8.13,14:51:27,买盘,146
1798,67263,-0.03,2018-09-03,8.1,14:51:31,卖盘,83
1799,4866,0.01,2018-09-03,8.11,14:51:40,买盘,6
1800,11354,0.0,2018-09-03,8.11,14:51:46,买盘,14
1801,36488,-0.01,2018-09-03,8.1,14:51:49,卖盘,45
1802,11354,0.01,2018-09-03,8.11,14:51:58,卖盘,14
1803,24331,0.0,2018-09-03,8.11,14:52:04,卖盘,30
1804,41412,0.01,2018-09-03,8.12,14:52:10,买盘,51
1805,44607,-0.01,2018-09-03,8.11,14:52:19,卖盘,55
1806,43069,0.02,2018-09-03,8.13,14:52:25,买盘,53
1807,3244,-0.02,2018-09-03,8.11,14:52:28,卖盘,4
1808,3242,-0.01,2018-09-03,8.1,14:52:34,卖盘,4
1809,45360,0.0,2018-09-03,8.1,14:52:40,卖盘,56
1810,13770,0.0,2018-09-03,8.1,14:52:43,卖盘,17
1811,16200,0.0,2018-09-03,8.1,14:52:46,买盘,20
1812,809,-0.01,2018-09-03,8.09,14:52:49,卖盘,1
1813,809,0.0,2018-09-03,8.09,14:52:52,卖盘,1
1814,101980,0.01,2018-09-03,8.1,14:52:55,买盘,126
1815,19420,-0.01,2018-09-03,8.09,14:52:57,卖盘,24
1816,77664,0.0,2018-09-03,8.09,14:53:01,卖盘,96
1817,4854,0.0,2018-09-03,8.09,14:53:04,买盘,6
1818,16180,0.0,2018-09-03,8.09,14:53:10,买盘,20
1819,7272,-0.01,2018-09-03,8.08,14:53:13,卖盘,9
1820,33972,0.0,2018-09-03,8.08,14:53:19,卖盘,42
1821,808,0.0,2018-09-03,8.08,14:53:25,卖盘,1
1822,4045,0.01,2018-09-03,8.09,14:53:28,买盘,5
1823,53365,-0.01,2018-09-03,8.08,14:53:34,卖盘,66
1824,161600,0.0,2018-09-03,8.08,14:53:48,卖盘,200
1825,8888,0.0,2018-09-03,8.08,14:53:52,卖盘,11
1826,4040,0.0,2018-09-03,8.08,14:53:55,卖盘,5
1827,21007,0.01,2018-09-03,8.09,14:53:58,买盘,26
1828,42019,-0.01,2018-09-03,8.08,14:54:04,卖盘,52
1829,15333,-0.01,2018-09-03,8.07,14:54:06,卖盘,19
1830,29859,0.0,2018-09-03,8.07,14:54:12,卖盘,37
1831,8877,0.0,2018-09-03,8.07,14:54:25,卖盘,11
1832,2424,0.0,2018-09-03,8.07,14:54:28,卖盘,3
1833,4035,0.0,2018-09-03,8.07,14:54:31,卖盘,5
1834,11298,0.0,2018-09-03,8.07,14:54:34,卖盘,14
1835,807,0.0,2018-09-03,8.07,14:54:37,卖盘,1
1836,4038,0.0,2018-09-03,8.07,14:54:39,卖盘,5
1837,22596,0.0,2018-09-03,8.07,14:54:51,卖盘,28
1838,16125,0.0,2018-09-03,8.07,14:54:58,买盘,20
1839,4035,0.0,2018-09-03,8.07,14:55:01,卖盘,5
1840,21034,0.02,2018-09-03,8.09,14:55:16,买盘,26
1841,36394,0.0,2018-09-03,8.09,14:55:19,买盘,45
1842,8090,0.0,2018-09-03,8.09,14:55:21,卖盘,10
1843,8090,0.0,2018-09-03,8.09,14:55:25,卖盘,10
1844,3240,0.01,2018-09-03,8.1,14:55:28,买盘,4
1845,3236,-0.01,2018-09-03,8.09,14:55:31,卖盘,4
1846,88918,-0.01,2018-09-03,8.08,14:55:34,卖盘,110
1847,62348,0.02,2018-09-03,8.1,14:55:37,买盘,77
1848,227113,-0.03,2018-09-03,8.07,14:55:40,卖盘,281
1849,24330,0.04,2018-09-03,8.11,14:55:49,买盘,30
1850,8888,-0.03,2018-09-03,8.08,14:55:57,卖盘,11
1851,4050,0.02,2018-09-03,8.1,14:56:09,买盘,5
1852,810,0.0,2018-09-03,8.1,14:56:18,卖盘,1
1853,12142,-0.01,2018-09-03,8.09,14:56:25,卖盘,15
1854,41354,0.01,2018-09-03,8.1,14:56:28,买盘,51
1855,35680,0.01,2018-09-03,8.11,14:56:31,买盘,44
1856,17842,0.0,2018-09-03,8.11,14:56:34,卖盘,22
1857,33208,-0.02,2018-09-03,8.09,14:56:37,卖盘,41
1858,1618,0.0,2018-09-03,8.09,14:56:51,卖盘,2
1859,809,0.0,2018-09-03,8.09,14:56:55,卖盘,1
1860,13770,0.01,2018-09-03,8.1,14:56:57,买盘,17
1861,4050,0.0,2018-09-03,8.1,14:57:01,买盘,5
1862,446310,0.0,2018-09-03,8.1,15:00:04,卖盘,551
1863,243006,-0.08,2018-09-04,8.02,09:25:04,买盘,303
1864,188788,-0.02,2018-09-04,8.0,09:30:04,卖盘,236
1865,26400,0.0,2018-09-04,8.0,09:30:07,买盘,33
1866,6400,0.0,2018-09-04,8.0,09:30:12,买盘,8
1867,8000,0.0,2018-09-04,8.0,09:30:16,买盘,10
1868,19938,-0.03,2018-09-04,7.97,09:30:19,卖盘,25
1869,12799,0.03,2018-09-04,8.0,09:30:22,买盘,16
1870,13600,0.0,2018-09-04,8.0,09:30:25,买盘,17
1871,22400,0.0,2018-09-04,8.0,09:30:28,买盘,28
1872,12000,0.0,2018-09-04,8.0,09:30:31,买盘,15
1873,46394,0.0,2018-09-04,8.0,09:30:34,卖盘,58
1874,16821,0.01,2018-09-04,8.01,09:30:37,买盘,21
1875,46408,0.0,2018-09-04,8.01,09:30:42,买盘,58
1876,41648,0.0,2018-09-04,8.01,09:30:46,买盘,52
1877,1604,0.01,2018-09-04,8.02,09:30:52,买盘,2
1878,47485,0.01,2018-09-04,8.03,09:30:57,卖盘,59
1879,35384,0.03,2018-09-04,8.06,09:31:01,买盘,44
1880,1612,0.0,2018-09-04,8.06,09:31:04,卖盘,2
1881,49166,0.0,2018-09-04,8.06,09:31:10,卖盘,61
1882,12902,0.01,2018-09-04,8.07,09:31:13,买盘,16
1883,58099,-0.01,2018-09-04,8.06,09:31:16,卖盘,72
1884,806,0.0,2018-09-04,8.06,09:31:19,买盘,1
1885,16869,0.0,2018-09-04,8.06,09:31:21,买盘,21
1886,806,0.0,2018-09-04,8.06,09:31:25,买盘,1
1887,5642,0.0,2018-09-04,8.06,09:31:27,买盘,7
1888,69316,0.0,2018-09-04,8.06,09:31:31,买盘,86
1889,29785,-0.02,2018-09-04,8.04,09:31:34,卖盘,37
1890,12075,0.01,2018-09-04,8.05,09:31:37,买盘,15
1891,45034,-0.01,2018-09-04,8.04,09:31:43,卖盘,56
1892,20100,0.0,2018-09-04,8.04,09:31:46,买盘,25
1893,100400,-0.01,2018-09-04,8.03,09:31:49,卖盘,125
1894,8030,0.0,2018-09-04,8.03,09:31:52,买盘,10
1895,26466,-0.01,2018-09-04,8.02,09:31:58,卖盘,33
1896,43362,0.01,2018-09-04,8.03,09:32:00,买盘,54
1897,8020,-0.01,2018-09-04,8.02,09:32:04,卖盘,10
1898,10439,0.01,2018-09-04,8.03,09:32:07,买盘,13
1899,77871,-0.01,2018-09-04,8.02,09:32:09,卖盘,97
1900,8822,0.0,2018-09-04,8.02,09:32:13,卖盘,11
1901,24060,0.0,2018-09-04,8.02,09:32:16,买盘,30
1902,804,0.02,2018-09-04,8.04,09:32:19,买盘,1
1903,1604,-0.02,2018-09-04,8.02,09:32:22,卖盘,2
1904,20898,0.02,2018-09-04,8.04,09:32:25,买盘,26
1905,8844,0.0,2018-09-04,8.04,09:32:28,买盘,11
1906,79515,0.0,2018-09-04,8.04,09:32:31,买盘,99
1907,14490,0.01,2018-09-04,8.05,09:32:34,买盘,18
1908,17716,0.01,2018-09-04,8.06,09:32:37,买盘,22
1909,22568,0.0,2018-09-04,8.06,09:32:43,买盘,28
1910,9672,0.0,2018-09-04,8.06,09:32:45,买盘,12
1911,21771,0.01,2018-09-04,8.07,09:32:48,买盘,27
1912,10491,0.0,2018-09-04,8.07,09:32:57,买盘,13
1913,36315,0.0,2018-09-04,8.07,09:33:01,买盘,45
1914,16151,0.01,2018-09-04,8.08,09:33:04,买盘,20
1915,40332,-0.01,2018-09-04,8.07,09:33:13,卖盘,50
1916,29822,-0.01,2018-09-04,8.06,09:33:22,卖盘,37
1917,11302,0.02,2018-09-04,8.08,09:33:28,买盘,14
1918,45248,0.0,2018-09-04,8.08,09:33:31,买盘,56
1919,97742,0.0,2018-09-04,8.08,09:33:37,买盘,121
1920,8080,0.0,2018-09-04,8.08,09:33:40,买盘,10
1921,17776,0.0,2018-09-04,8.08,09:33:43,买盘,22
1922,19392,0.0,2018-09-04,8.08,09:33:45,买盘,24
1923,29086,0.0,2018-09-04,8.08,09:33:49,买盘,36
1924,51776,0.01,2018-09-04,8.09,09:33:55,买盘,64
1925,19416,0.0,2018-09-04,8.09,09:33:58,卖盘,24
1926,4860,0.01,2018-09-04,8.1,09:34:01,买盘,6
1927,59130,0.0,2018-09-04,8.1,09:34:04,买盘,73
1928,55890,0.0,2018-09-04,8.1,09:34:07,买盘,69
1929,8120,0.02,2018-09-04,8.12,09:34:13,买盘,10
1930,4878,0.01,2018-09-04,8.13,09:34:19,买盘,6
1931,18656,-0.02,2018-09-04,8.11,09:34:22,卖盘,23
1932,56004,0.01,2018-09-04,8.12,09:34:25,买盘,69
1933,23548,0.0,2018-09-04,8.12,09:34:34,买盘,29
1934,31616,0.0,2018-09-04,8.12,09:34:37,买盘,39
1935,86876,0.0,2018-09-04,8.12,09:34:39,买盘,107
1936,17820,-0.02,2018-09-04,8.1,09:34:46,中性盘,22
1937,78511,-0.01,2018-09-04,8.09,09:34:52,卖盘,97
1938,2427,0.0,2018-09-04,8.09,09:34:55,买盘,3
1939,27506,0.0,2018-09-04,8.09,09:35:07,买盘,34
1940,810,0.01,2018-09-04,8.1,09:35:10,买盘,1
1941,15380,0.0,2018-09-04,8.1,09:35:16,买盘,19
1942,32400,0.0,2018-09-04,8.1,09:35:25,卖盘,40
1943,22700,0.0,2018-09-04,8.1,09:35:31,卖盘,28
1944,3244,0.01,2018-09-04,8.11,09:35:34,买盘,4
1945,811,0.0,2018-09-04,8.11,09:35:40,卖盘,1
1946,9738,0.01,2018-09-04,8.12,09:35:42,买盘,12
1947,70539,0.0,2018-09-04,8.12,09:35:45,买盘,87
1948,7299,-0.01,2018-09-04,8.11,09:35:52,中性盘,9
1949,2433,0.0,2018-09-04,8.11,09:35:55,买盘,3
1950,19475,0.01,2018-09-04,8.12,09:35:58,买盘,24
1951,21112,0.0,2018-09-04,8.12,09:36:01,买盘,26
1952,31668,0.0,2018-09-04,8.12,09:36:10,买盘,39
1953,30856,0.0,2018-09-04,8.12,09:36:13,买盘,38
1954,5688,0.01,2018-09-04,8.13,09:36:15,买盘,7
1955,9744,-0.01,2018-09-04,8.12,09:36:19,卖盘,12
1956,18699,0.01,2018-09-04,8.13,09:36:24,买盘,23
1957,96592,0.0,2018-09-04,8.13,09:36:28,买盘,119
1958,50468,0.01,2018-09-04,8.14,09:36:31,买盘,62
1959,12205,-0.01,2018-09-04,8.13,09:36:34,卖盘,15
1960,43906,0.0,2018-09-04,8.13,09:36:43,卖盘,54
1961,42279,0.0,2018-09-04,8.13,09:36:46,卖盘,52
1962,4069,0.01,2018-09-04,8.14,09:36:49,买盘,5
1963,1626,-0.01,2018-09-04,8.13,09:36:51,买盘,2
1964,35684,-0.02,2018-09-04,8.11,09:36:55,卖盘,44
1965,811,0.0,2018-09-04,8.11,09:36:58,买盘,1
1966,1624,0.01,2018-09-04,8.12,09:37:01,买盘,2
1967,162400,0.0,2018-09-04,8.12,09:37:04,买盘,200
1968,16260,0.01,2018-09-04,8.13,09:37:07,买盘,20
1969,20350,0.01,2018-09-04,8.14,09:37:10,买盘,25
1970,6512,0.0,2018-09-04,8.14,09:37:13,买盘,8
1971,36675,0.01,2018-09-04,8.15,09:37:16,买盘,45
1972,4896,0.01,2018-09-04,8.16,09:37:19,买盘,6
1973,16320,0.0,2018-09-04,8.16,09:37:25,买盘,20
1974,4080,0.0,2018-09-04,8.16,09:37:28,卖盘,5
1975,15523,0.01,2018-09-04,8.17,09:37:31,买盘,19
1976,29464,0.02,2018-09-04,8.19,09:37:37,买盘,36
1977,32714,-0.01,2018-09-04,8.18,09:37:39,卖盘,40
1978,54806,0.0,2018-09-04,8.18,09:37:43,买盘,67
1979,19656,0.01,2018-09-04,8.19,09:37:46,买盘,24
1980,45005,-0.02,2018-09-04,8.17,09:37:48,卖盘,55
1981,35979,0.01,2018-09-04,8.18,09:37:52,中性盘,44
1982,13928,0.02,2018-09-04,8.2,09:37:55,买盘,17
1983,50732,0.0,2018-09-04,8.2,09:37:58,买盘,62
1984,22941,0.0,2018-09-04,8.2,09:38:01,买盘,28
1985,36855,-0.01,2018-09-04,8.19,09:38:04,卖盘,45
1986,8999,-0.01,2018-09-04,8.18,09:38:07,卖盘,11
1987,14726,0.0,2018-09-04,8.18,09:38:10,卖盘,18
1988,12282,0.01,2018-09-04,8.19,09:38:13,买盘,15
1989,39188,-0.04,2018-09-04,8.15,09:38:19,卖盘,48
1990,4895,0.01,2018-09-04,8.16,09:38:22,买盘,6
1991,14683,0.0,2018-09-04,8.16,09:38:28,买盘,18
1992,16320,0.0,2018-09-04,8.16,09:38:31,买盘,20
1993,3264,0.0,2018-09-04,8.16,09:38:34,买盘,4
1994,22034,0.01,2018-09-04,8.17,09:38:37,买盘,27
1995,19584,-0.01,2018-09-04,8.16,09:38:40,卖盘,24
1996,59591,0.01,2018-09-04,8.17,09:38:46,买盘,73
1997,156047,0.0,2018-09-04,8.17,09:38:49,买盘,191
1998,4086,0.01,2018-09-04,8.18,09:38:51,买盘,5
1999,1636,0.0,2018-09-04,8.18,09:38:55,买盘,2
2000,165860,0.0,2018-09-04,8.18,09:38:58,买盘,203
2001,5726,0.0,2018-09-04,8.18,09:39:01,买盘,7
2002,14688,-0.02,2018-09-04,8.16,09:39:04,卖盘,18
2003,43248,0.0,2018-09-04,8.16,09:39:07,卖盘,53
2004,1632,0.0,2018-09-04,8.16,09:39:10,买盘,2
2005,14690,0.01,2018-09-04,8.17,09:39:12,买盘,18
2006,31053,0.0,2018-09-04,8.17,09:39:19,卖盘,38
2007,2451,0.0,2018-09-04,8.17,09:39:31,买盘,3
2008,14698,-0.01,2018-09-04,8.16,09:39:34,卖盘,18
2009,12255,0.01,2018-09-04,8.17,09:39:36,买盘,15
2010,4085,0.0,2018-09-04,8.17,09:39:40,买盘,5
2011,22057,-0.01,2018-09-04,8.16,09:39:43,卖盘,27
2012,46562,0.0,2018-09-04,8.16,09:39:46,卖盘,57
2013,4080,0.0,2018-09-04,8.16,09:39:49,卖盘,5
2014,76622,-0.01,2018-09-04,8.15,09:39:55,卖盘,94
2015,6527,0.01,2018-09-04,8.16,09:39:58,买盘,8
2016,1632,0.0,2018-09-04,8.16,09:40:00,买盘,2
2017,31841,0.01,2018-09-04,8.17,09:40:04,买盘,39
2018,816,-0.01,2018-09-04,8.16,09:40:10,卖盘,1
2019,8977,0.01,2018-09-04,8.17,09:40:12,买盘,11
2020,16320,-0.01,2018-09-04,8.16,09:40:16,卖盘,20
2021,6528,0.0,2018-09-04,8.16,09:40:22,买盘,8
2022,4894,-0.01,2018-09-04,8.15,09:40:28,卖盘,6
2023,31005,0.01,2018-09-04,8.16,09:40:31,买盘,38
2024,44012,0.0,2018-09-04,8.16,09:40:40,买盘,54
2025,21216,0.0,2018-09-04,8.16,09:40:45,买盘,26
2026,53790,-0.01,2018-09-04,8.15,09:40:49,卖盘,66
2027,8150,0.0,2018-09-04,8.15,09:40:52,买盘,10
2028,8150,0.0,2018-09-04,8.15,09:40:58,买盘,10
2029,1630,0.0,2018-09-04,8.15,09:41:04,买盘,2
2030,21190,0.0,2018-09-04,8.15,09:41:07,买盘,26
2031,19537,-0.01,2018-09-04,8.14,09:41:10,卖盘,24
2032,20350,0.0,2018-09-04,8.14,09:41:13,买盘,25
2033,8954,0.0,2018-09-04,8.14,09:41:22,买盘,11
2034,24420,0.0,2018-09-04,8.14,09:41:25,卖盘,30
2035,60248,-0.01,2018-09-04,8.13,09:41:28,卖盘,74
2036,8130,0.0,2018-09-04,8.13,09:41:31,买盘,10
2037,812,-0.01,2018-09-04,8.12,09:41:37,卖盘,1
2038,1626,0.01,2018-09-04,8.13,09:41:40,买盘,2
2039,67479,0.0,2018-09-04,8.13,09:41:43,买盘,83
2040,2439,0.0,2018-09-04,8.13,09:41:46,卖盘,3
2041,816,0.03,2018-09-04,8.16,09:41:49,买盘,1
2042,8160,0.0,2018-09-04,8.16,09:41:58,买盘,10
2043,25296,0.0,2018-09-04,8.16,09:42:04,买盘,31
2044,10608,0.0,2018-09-04,8.16,09:42:10,买盘,13
2045,25296,0.0,2018-09-04,8.16,09:42:13,买盘,31
2046,8160,0.0,2018-09-04,8.16,09:42:15,卖盘,10
2047,16316,-0.01,2018-09-04,8.15,09:42:19,卖盘,20
2048,5719,0.02,2018-09-04,8.17,09:42:21,买盘,7
2049,8170,0.0,2018-09-04,8.17,09:42:25,买盘,10
2050,58682,0.0,2018-09-04,8.17,09:42:40,买盘,72
2051,4080,-0.01,2018-09-04,8.16,09:42:46,卖盘,5
2052,10621,0.01,2018-09-04,8.17,09:42:49,买盘,13
2053,1634,0.0,2018-09-04,8.17,09:42:52,买盘,2
2054,5719,0.0,2018-09-04,8.17,09:42:55,买盘,7
2055,15523,0.0,2018-09-04,8.17,09:43:01,买盘,19
2056,4085,0.0,2018-09-04,8.17,09:43:04,卖盘,5
2057,4085,0.0,2018-09-04,8.17,09:43:07,卖盘,5
2058,1634,0.0,2018-09-04,8.17,09:43:09,买盘,2
2059,3268,0.0,2018-09-04,8.17,09:43:13,买盘,4
2060,10613,0.0,2018-09-04,8.17,09:43:16,买盘,13
2061,8976,-0.01,2018-09-04,8.16,09:43:19,卖盘,11
2062,46480,-0.01,2018-09-04,8.15,09:43:25,卖盘,57
2063,9780,0.0,2018-09-04,8.15,09:43:27,卖盘,12
2064,7344,0.01,2018-09-04,8.16,09:43:31,中性盘,9
2065,14670,-0.01,2018-09-04,8.15,09:43:36,卖盘,18
2066,2446,0.0,2018-09-04,8.15,09:43:40,卖盘,3
2067,39120,0.0,2018-09-04,8.15,09:43:52,卖盘,48
2068,74052,-0.02,2018-09-04,8.13,09:43:57,卖盘,91
2069,50363,-0.01,2018-09-04,8.12,09:44:04,卖盘,62
2070,8924,-0.01,2018-09-04,8.11,09:44:10,卖盘,11
2071,3245,0.01,2018-09-04,8.12,09:44:16,买盘,4
2072,810,-0.02,2018-09-04,8.1,09:44:18,卖盘,1
2073,29232,0.02,2018-09-04,8.12,09:44:28,买盘,36
2074,1624,0.0,2018-09-04,8.12,09:44:34,买盘,2
2075,4056,0.0,2018-09-04,8.12,09:44:37,买盘,5
2076,8120,0.0,2018-09-04,8.12,09:44:40,买盘,10
2077,2436,0.0,2018-09-04,8.12,09:44:43,买盘,3
2078,19485,0.0,2018-09-04,8.12,09:44:46,买盘,24
2079,34104,0.0,2018-09-04,8.12,09:44:48,买盘,42
2080,3252,0.01,2018-09-04,8.13,09:44:51,买盘,4
2081,2436,-0.01,2018-09-04,8.12,09:44:55,卖盘,3
2082,2439,0.01,2018-09-04,8.13,09:45:04,买盘,3
2083,1626,0.0,2018-09-04,8.13,09:45:10,买盘,2
2084,46341,0.0,2018-09-04,8.13,09:45:13,买盘,57
2085,121137,0.0,2018-09-04,8.13,09:45:16,买盘,149
2086,3260,0.02,2018-09-04,8.15,09:45:25,买盘,4
2087,30967,-0.01,2018-09-04,8.14,09:45:31,卖盘,38
2088,16300,0.01,2018-09-04,8.15,09:45:34,买盘,20
2089,816,0.01,2018-09-04,8.16,09:45:37,买盘,1
2090,19560,-0.01,2018-09-04,8.15,09:45:46,卖盘,24
2091,19562,0.0,2018-09-04,8.15,09:45:48,卖盘,24
2092,813,-0.02,2018-09-04,8.13,09:45:55,卖盘,1
2093,8964,0.01,2018-09-04,8.14,09:45:58,中性盘,11
2094,143795,-0.02,2018-09-04,8.12,09:46:00,卖盘,177
2095,12992,0.0,2018-09-04,8.12,09:46:09,卖盘,16
2096,1624,0.0,2018-09-04,8.12,09:46:22,买盘,2
2097,99634,0.0,2018-09-04,8.12,09:46:25,买盘,123
2098,2436,0.0,2018-09-04,8.12,09:46:28,卖盘,3
2099,43048,0.0,2018-09-04,8.12,09:46:31,卖盘,53
2100,31714,0.02,2018-09-04,8.14,09:46:34,买盘,39
2101,19568,0.02,2018-09-04,8.16,09:46:37,买盘,24
2102,4080,0.0,2018-09-04,8.16,09:46:43,买盘,5
2103,4080,0.0,2018-09-04,8.16,09:46:46,买盘,5
2104,8155,-0.01,2018-09-04,8.15,09:46:48,卖盘,10
2105,8150,0.0,2018-09-04,8.15,09:46:57,卖盘,10
2106,19560,0.0,2018-09-04,8.15,09:47:04,卖盘,24
2107,6520,0.0,2018-09-04,8.15,09:47:07,买盘,8
2108,4884,-0.01,2018-09-04,8.14,09:47:12,卖盘,6
2109,13040,0.01,2018-09-04,8.15,09:47:16,买盘,16
2110,13040,0.0,2018-09-04,8.15,09:47:22,买盘,16
2111,11396,-0.01,2018-09-04,8.14,09:47:25,卖盘,14
2112,2442,0.0,2018-09-04,8.14,09:47:31,卖盘,3
2113,17908,0.0,2018-09-04,8.14,09:47:46,买盘,22
2114,8921,-0.03,2018-09-04,8.11,09:47:52,卖盘,11
2115,174441,0.05,2018-09-04,8.16,09:48:00,买盘,214
2116,1632,0.0,2018-09-04,8.16,09:48:04,卖盘,2
2117,817,0.01,2018-09-04,8.17,09:48:16,买盘,1
2118,5712,-0.01,2018-09-04,8.16,09:48:19,卖盘,7
2119,71079,0.01,2018-09-04,8.17,09:48:27,买盘,87
2120,27778,0.0,2018-09-04,8.17,09:48:34,卖盘,34
2121,147240,0.01,2018-09-04,8.18,09:48:37,买盘,180
2122,38463,0.01,2018-09-04,8.19,09:48:39,买盘,47
2123,16380,0.0,2018-09-04,8.19,09:48:48,卖盘,20
2124,53170,-0.01,2018-09-04,8.18,09:48:52,卖盘,65
2125,21262,0.0,2018-09-04,8.18,09:49:07,买盘,26
2126,5726,0.0,2018-09-04,8.18,09:49:10,中性盘,7
2127,818,0.0,2018-09-04,8.18,09:49:13,买盘,1
2128,19600,-0.02,2018-09-04,8.16,09:49:19,卖盘,24
2129,8170,0.01,2018-09-04,8.17,09:49:28,买盘,10
2130,89890,-0.01,2018-09-04,8.16,09:49:33,卖盘,110
2131,8160,0.0,2018-09-04,8.16,09:49:36,卖盘,10
2132,1632,0.0,2018-09-04,8.16,09:49:46,买盘,2
2133,19584,0.0,2018-09-04,8.16,09:49:52,买盘,24
2134,818,0.02,2018-09-04,8.18,09:50:07,买盘,1
2135,817,-0.01,2018-09-04,8.17,09:50:12,买盘,1
2136,10620,0.0,2018-09-04,8.17,09:50:25,买盘,13
2137,6536,0.0,2018-09-04,8.17,09:50:31,买盘,8
2138,26946,0.0,2018-09-04,8.17,09:50:34,买盘,33
2139,18803,0.01,2018-09-04,8.18,09:50:40,买盘,23
2140,22917,0.01,2018-09-04,8.19,09:50:46,买盘,28
2141,819,0.0,2018-09-04,8.19,09:50:57,买盘,1
2142,9009,0.0,2018-09-04,8.19,09:51:04,买盘,11
2143,14742,0.0,2018-09-04,8.19,09:51:07,买盘,18
